tweet-avatar-link href,tweet-avatar src,tweet-header-name,tweet-header-handle,tweet-time,tweet-time href,tweet-translate-after,tweet-reply-to,tweet-reply-to 2,tweet-reply-to href,tweet-body-text,tweet-date,tweet-interact-reply,tweet-interact-retweet,tweet-interact-favorite,tweet-interact-more-menu-follow,tweet-interact-more-menu-block,tweet-interact-more-menu-mute-user,tweet-self-thread-button,tweet-self-thread-button href,emoji src,
https://twitter.com/LawrenceNRoss,https://pbs.twimg.com/profile_images/1521952659242209282/AuVj6cxy_bigger.jpg,Lawrence N. Ross,@LawrenceNRoss,"September 18, 2022",https://twitter.com/LawrenceNRoss/status/1571426993287077889,,,,,"Casting for omputeh roles is inexplicably bad. WTF. 

Sikh soldiers are portrayed as one-dimensional sadists. 

Mat Kilau is political propaganda wrapped in a morality play — given the movie’s cultural impact, a longer essay on this might be warranted.",,17:12 - 18 Sept 2022 ___Twitter for iPhone,3,21,100,Follow @LawrenceNRoss,Block @LawrenceNRoss,Mute @LawrenceNRoss,Show thread,https://twitter.com/LawrenceNRoss/status/1571417607185498112,
https://twitter.com/Fadilatulainaaa,https://pbs.twimg.com/profile_images/1619557776308736001/13aXBIsq_bigger.jpg,Fadilatul Aina,@Fadilatulainaaa,"September 18, 2022",https://twitter.com/Fadilatulainaaa/status/1571426102329118720,View translation,Replying to,@kroolnizam,https://twitter.com/kroolnizam,"Hahaha setiap bulan dia subscribe bukan nak tgk satu cerita je, bukan Mat Kilau je movie kat Netflix tu. Saya tak ckp pun netflix free. Tapi bila fkir balik org nak tunggu tgk kat Netflix tu sbb nak chill and jimat kan.",,17:09 - 18 Sept 2022 ___Twitter for iPhone,1,0,0,Follow @Fadilatulainaaa,Block @Fadilatulainaaa,Mute @Fadilatulainaaa,Show thread,https://twitter.com/kroolnizam/status/1571425518016425987,
https://twitter.com/The_X_Guy,https://pbs.twimg.com/profile_images/1339873332058071041/I9p_OgRL_bigger.jpg,X Guy,@The_X_Guy,"September 18, 2022",https://twitter.com/The_X_Guy/status/1571425901845573632,View translation,,,,Sia-sia Mat Kilau berjuang pertahankan agama & tanah air hanya untuk generasi moden gaduh tak tentu pasal tentang movie.,,17:08 - 18 Sept 2022 ___Twitter for Android,13,415,"1,083",Follow @The_X_Guy,Block @The_X_Guy,Mute @The_X_Guy,,,
https://twitter.com/khairulayams,https://pbs.twimg.com/profile_images/1150285848648155137/MqnbZzaz_bigger.jpg,Kai,@khairulayams,"September 18, 2022",https://twitter.com/khairulayams/status/1571425842093498368,View translation,,,,"Gigih betul masing2 komen and buat thread panjang2 pasal mat kilau ni 

Tuu movie je mat. 
Dlm movie lembu pun terbang mat.
Awat hang kalut sngat ni ?

Chill laa",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f602.png,17:08 - 18 Sept 2022 ___Twitter for Android,0,0,0,Follow @khairulayams,Block @khairulayams,Mute @khairulayams,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png
https://twitter.com/AhmadAzlan10,https://pbs.twimg.com/profile_images/1546009704052117505/WE2cFVxi_bigger.jpg,Ahmad Azlan,@AhmadAzlan10,"September 18, 2022",https://twitter.com/AhmadAzlan10/status/1571424958768906240,,,,,Knp triggered bila org komen x suka filem Mat Kilau? Kalau melayu mmg kena wajib suka ke filem tu? Chill la. Movie je pun. Org komen x best pasal filem tu je.,,17:04 - 18 Sept 2022 ___Twitter for iPhone,0,1,0,Follow @AhmadAzlan10,Block @AhmadAzlan10,Mute @AhmadAzlan10,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png
https://twitter.com/nabilasyhirah,https://pbs.twimg.com/profile_images/1643091926672105474/-U1p0rz4_bigger.jpg,bella,@nabilasyhirah,"September 18, 2022",https://twitter.com/nabilasyhirah/status/1571421713564602368,,,,,"whatever twitter ppl said, i still like mat kilau cuz im pretty simple. if i enjoyed the movie then i like it lol",,16:51 - 18 Sept 2022 ___Twitter for Android,1,0,3,Follow @nabilasyhirah,Block @nabilasyhirah,Mute @nabilasyhirah,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f48c.png
https://twitter.com/shaft_max,https://pbs.twimg.com/profile_images/1718061652665577472/BTACWn3w_bigger.jpg,Shaft_Farizal #FreePalestine,@shaft_max,"September 18, 2022",https://twitter.com/shaft_max/status/1571419873997361154,,,,,"Baca komen2 kat satu channel yang upload full movie Mat Kilau tu (skrg tiba2 private) mmg sakit hati. Siap doa murah rezeki, pergh jahanam perangai.",,16:44 - 18 Sept 2022 ___Twitter for Android,1,0,1,Follow @shaft_max,Block @shaft_max,Mute @shaft_max,Show thread,https://twitter.com/shaft_max/status/1571417852598681601,
https://twitter.com/fitriiiiiimn,https://pbs.twimg.com/profile_images/914426575889743872/RySpXO4Z_bigger.jpg,Fitri Mn,@fitriiiiiimn,"September 18, 2022",https://twitter.com/fitriiiiiimn/status/1571419106225852416,View translation,Replying to,@1Obefiend,https://twitter.com/1Obefiend,"Bagi aku la, setakat pakai tanjak & suka movie mat kilau ni tak cukup totok lagi kemelayuannya. Kalau betul nak jadi melayu totok, kena belajar semua jenis dialek melayu. Ni sembang gegar hidup melayu bagai tapi tak faham semua jenis dialek melayu yg ada, siap kutuk antara negeri",,16:41 - 18 Sept 2022 ___Twitter for iPhone,0,1,3,Follow @fitriiiiiimn,Block @fitriiiiiimn,Mute @fitriiiiiimn,Show thread,https://twitter.com/1Obefiend/status/1571414150374649857,
https://twitter.com/lxvenderhazee,https://pbs.twimg.com/profile_images/1469494053737619457/JP0jHV6f_bigger.jpg,amora,@lxvenderhazee,"September 18, 2022",https://twitter.com/lxvenderhazee/status/1571418583598792704,,,,,"it’s called ""mat kilau kebangkitan pahlawan"" but i dont see mat kilau BANGKIT, dari awal dia dah memang pro.

i also believe the only reason malays were so quick to love it was because of how narrow our range of malay movies/dramas are. kudos to studio kembara for this tho!",,16:39 - 18 Sept 2022 ___Twitter for Android,1,0,0,Follow @lxvenderhazee,Block @lxvenderhazee,Mute @lxvenderhazee,Show thread,https://twitter.com/lxvenderhazee/status/1571417349986881537,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f33c.png
https://twitter.com/PrasadHakim88,https://pbs.twimg.com/profile_images/1543853158891302913/S12Irp7r_bigger.jpg,Hakim Prasad,@PrasadHakim88,"September 18, 2022",https://twitter.com/PrasadHakim88/status/1571415443830902786,,,,,"Dah tengok Mat kilau dekat Netflix. Macam manalah mereka dapat kutipan beratus-ratus berjuta ringgit sedangkan kualiti cerita sinetron lagi bagus daripada movie ni.

Oh ya lupa, yang tengok semua palawan bertanjak Ketuanan Nazi melayu. Hidup Bani melayu.",,16:26 - 18 Sept 2022 ___Twitter for Android,0,2,0,Follow @PrasadHakim88,Block @PrasadHakim88,Mute @PrasadHakim88,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1fa-1f1e6.png
https://twitter.com/wowahida,https://pbs.twimg.com/profile_images/1572180422561517569/J1LCkfld_bigger.jpg,wahi,@wowahida,"September 18, 2022",https://twitter.com/wowahida/status/1571414345300738048,View translation,,,,meremang jap tengok movie mat kilau ni. minat orang berbeza kan. i give 8.5/10 _,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/2728.png,16:22 - 18 Sept 2022 ___Twitter for Android,0,0,1,Follow @wowahida,Block @wowahida,Mute @wowahida,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f5-1f1f8.png
https://twitter.com/danialkaoru,https://pbs.twimg.com/profile_images/1236725932057956352/WVb7VQNr_bigger.jpg,DK,@danialkaoru,"September 18, 2022",https://twitter.com/danialkaoru/status/1571412781613862915,,,,,Watched Mat Kilau on Netflix. For me the main weakness of the movie is that it did not do a good job in telling the history of Mat Kilau. It feels like a generic silat movie set during the British occupation. Who is Mat Kilau? How did he become a Pahlawan?,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f914.png,16:16 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @danialkaoru,Block @danialkaoru,Mute @danialkaoru,,,
https://twitter.com/i7wan_,https://pbs.twimg.com/profile_images/1679497381371592705/9dfKyrnN_bigger.jpg,Izwan _ Satriawan,@i7wan_,"September 18, 2022",https://twitter.com/i7wan_/status/1571412264208723970,,,,,Too much cinematography and character development critics for Mat Kilau movie. But for me just enjoy the movie lah. Chill je guys,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f605.png,16:14 - 18 Sept 2022 ___Twitter for Android,0,0,1,Follow @i7wan_,Block @i7wan_,Mute @i7wan_,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f42f.png
https://twitter.com/zulmza,https://pbs.twimg.com/profile_images/1606970555395375106/vqAKDFA5_bigger.jpg,,@zulmza,"September 18, 2022",https://twitter.com/zulmza/status/1571410583681138690,View translation,,,,"Pendpat masing2..pasal mat kilau nie..atleast ada rasa marah kat penjajah..itupun cukup baik dah..kadang puak2 nie pun satu hal lebih kepada Movie luar..bersepah story pasal Movie.. bg aku malaysia jarang buat cerita fakta.. nak suruh membaca sejarah,kaji.jauh..baca novel jelah",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f605.png,16:07 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @zulmza,Block @zulmza,Mute @zulmza,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f60a.png
https://twitter.com/nickasraff,https://pbs.twimg.com/profile_images/1024272509951082496/ivjMv99d_bigger.jpg,Asraff,@nickasraff,"September 18, 2022",https://twitter.com/nickasraff/status/1571409651278942209,View translation,Replying to,@neverfeelsright,https://twitter.com/neverfeelsright,"Movie animasi malaysia mcm upin ipin,boboiboy & ejen ali far better then mat kilau walaupun target audience dia budak_.",,16:03 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @nickasraff,Block @nickasraff,Mute @nickasraff,Show thread,https://twitter.com/dr_ismailashmat/status/1571407741134176256,
https://twitter.com/arytonsoliano,https://pbs.twimg.com/profile_images/1507566765899132933/HmAhbZDs_bigger.jpg,Aryton Soliano,@arytonsoliano,"September 18, 2022",https://twitter.com/arytonsoliano/status/1571409088600473601,,,,,"Watched it with an open mind, but Mat Kilau…….what a terrible movie",,16:01 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @arytonsoliano,Block @arytonsoliano,Mute @arytonsoliano,,,
https://twitter.com/sitiaisyahfaris,https://pbs.twimg.com/profile_images/1549616058889535488/ZtS8FbTR_bigger.jpg,mclovin’,@sitiaisyahfaris,"September 18, 2022",https://twitter.com/sitiaisyahfaris/status/1571408640938213376,View translation,,,,Kenapa ramai cakap cerita Mat Kilau tu teruk/ give bad rating? Dah tu sebelum2 ni kenapa boleh meletop movie tu?,,15:59 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @sitiaisyahfaris,Block @sitiaisyahfaris,Mute @sitiaisyahfaris,,,
https://twitter.com/Melissa310523,https://pbs.twimg.com/profile_images/1682576319450873856/BJIIaEc7_bigger.jpg,Melissa Mell,@Melissa310523,"September 18, 2022",https://twitter.com/Melissa310523/status/1571403788023635968,View translation,,,,"Well for me.. mmg la dr sudut movement camera dlm Mat Kilau tu kurang nk comoare Hollywood action movie... but aku lebih menghayati skrip2 dlm movie tu.. mcm mne sifat2 melayu yg menyebabkan kemasukan penjajah, termakan hasutan dan pengaruh penjajah.....",,15:40 - 18 Sept 2022 ___Twitter for Android,3,0,0,Follow @Melissa310523,Block @Melissa310523,Mute @Melissa310523,,,
https://twitter.com/aidapaizer,https://pbs.twimg.com/profile_images/1669631579751321600/DxvzMeNU_bigger.jpg,_________ ___________,@aidapaizer,"September 18, 2022",https://twitter.com/aidapaizer/status/1571402191856087040,,,,,"2 kali menangis sepanjang tengok Movie Mat Kilau. Fuh, terbaik!",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/2764.png,15:34 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @aidapaizer,Block @aidapaizer,Mute @aidapaizer,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png
https://twitter.com/minaranrz,https://pbs.twimg.com/profile_images/1616092054475665411/B6Wd53wJ_bigger.jpg,Realiez_DanielK,@minaranrz,"September 18, 2022",https://twitter.com/minaranrz/status/1571400448145518592,View translation,"Replying to  and ,",@ShauKeith,https://twitter.com/ShauKeith,"Takde compare dengan apa pun. The movie itself is cringe, action lebih tapi bergegar sana sini, bunyi pun tak match dengan action yang ditunjukkan. Kalau mat kilau bagus for you, I guess that’s your standard of ‘a good movie’ then",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f937-1f3fb-200d-2640-fe0f.png,15:27 - 18 Sept 2022 ___Twitter for iPhone,4,0,2,Follow @minaranrz,Block @minaranrz,Mute @minaranrz,Show thread,https://twitter.com/ShauKeith/status/1571392615614132224,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f198.png
https://twitter.com/fathonahjamal,https://pbs.twimg.com/profile_images/1610306339645030404/Ja8CI_Ha_bigger.jpg,tonah maximoff,@fathonahjamal,"September 18, 2022",https://twitter.com/fathonahjamal/status/1571396692905435136,View translation,,,,Nasib bukan penonton movie tegar. Nak tengok movie elvis pun dah berapa minggu tak settle settle lagi. ni apatah lagi mat kilau.,,15:12 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @fathonahjamal,Block @fathonahjamal,Mute @fathonahjamal,,,
https://twitter.com/ndykarmila,https://pbs.twimg.com/profile_images/1702345871856386048/Q7v05Rc1_bigger.jpg,,@ndykarmila,"September 18, 2022",https://twitter.com/ndykarmila/status/1571396190524284931,,,,,gonna block everyone who complain about mat kilau i know movies are open for criticism but idc yall are just miserable people who’s chronically online,,15:10 - 18 Sept 2022 ___Twitter for iPhone,0,0,3,Follow @ndykarmila,Block @ndykarmila,Mute @ndykarmila,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f380.png
https://twitter.com/mrwhitecry,https://pbs.twimg.com/profile_images/1528763085921882112/17G6yTPh_bigger.jpg,Tuan Jebat,@mrwhitecry,"September 18, 2022",https://twitter.com/mrwhitecry/status/1571395659848388608,View translation,,,,"Kesian kutuk movie Mat Kilau tp awal2 dulu masuk wayang tgk tak pun dah la noob review,lps tu tgk dkt Netflix haha",,15:08 - 18 Sept 2022 ___Twitter for Android,0,0,0,Follow @mrwhitecry,Block @mrwhitecry,Mute @mrwhitecry,,,
https://twitter.com/izmeeer,https://pbs.twimg.com/profile_images/944185848207097858/Y0mFmFkh_bigger.jpg,merrr,@izmeeer,"September 18, 2022",https://twitter.com/izmeeer/status/1571395460786692096,View translation,,,,"Mat Kilau 10/10

Nice movie.",,15:07 - 18 Sept 2022 ___Twitter for Android,1,0,0,Follow @izmeeer,Block @izmeeer,Mute @izmeeer,,,
https://twitter.com/ikarbertweet,https://pbs.twimg.com/profile_images/1676777827587493888/KOANJwTG_bigger.jpg,Ikar,@ikarbertweet,"September 18, 2022",https://twitter.com/ikarbertweet/status/1571394015429529600,View translation,,,,Aku dah tengok Mat Kilau kat netflix dah. Action movie tipikal Syamsul Yusuf. Bosan sangat sampai takde rasa nak ulas. 2/10.,,15:01 - 18 Sept 2022 ___Twitter for Android,8,37,78,Follow @ikarbertweet,Block @ikarbertweet,Mute @ikarbertweet,,,
https://twitter.com/ShauKeith,https://pbs.twimg.com/profile_images/1637015810999980034/NfIbopRR_bigger.jpg,Shauqey Sany,@ShauKeith,"September 18, 2022",https://twitter.com/ShauKeith/status/1571392615614132224,View translation,"Replying to  and ,",@minaranrz,https://twitter.com/minaranrz,"Aku tengok best je. Minda kau tu sempit buat comparison dengan hollywood memang la jauh beza, diorang bajet puluh juta. Mat kilau ni movie pasal sejarah, mana boleh nak pusing_ jauh macam action atau sci-fi punya movie, kau espect apa.",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f971.png,14:56 - 18 Sept 2022 ___Twitter for iPhone,1,0,7,Follow @ShauKeith,Block @ShauKeith,Mute @ShauKeith,Show thread,https://twitter.com/minaranrz/status/1571388194603827201,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f94a.png
https://twitter.com/just_irf,https://pbs.twimg.com/profile_images/1688139204403015680/0SY-6RJM_bigger.jpg,Irfun,@just_irf,"September 18, 2022",https://twitter.com/just_irf/status/1571391233347715072,View translation,,,,Pasal movie mat kilau pun nak gaduh ke? Buang masa,,14:50 - 18 Sept 2022 ___Twitter for Android,0,0,0,Follow @just_irf,Block @just_irf,Mute @just_irf,,,
https://twitter.com/shafiXth,https://pbs.twimg.com/profile_images/1512721654765752323/qP1ac5wA_bigger.jpg,SHAFX,@shafiXth,"September 18, 2022",https://twitter.com/shafiXth/status/1571390633927122944,View translation,,,,Xabis lagi ke pasal mat kilau? brader tu da kutip berjuta yang lain xpuas hati benci tak payah la nak hina kami yang menonton.. Aq suke tengok movie tu sbb dia menceritakan tokoh pejuang dahulu dan islam..movie ini gak cara brader tu berdakwah & sebab itu ada yang xsuka kan,,14:48 - 18 Sept 2022 ___Twitter for Android,2,0,9,Follow @shafiXth,Block @shafiXth,Mute @shafiXth,,,
https://twitter.com/shi0sqn,https://pbs.twimg.com/profile_images/1720947187180523520/tMX8c8ZW_bigger.jpg,shio,@shi0sqn,"September 18, 2022",https://twitter.com/shi0sqn/status/1571389806932008960,View translation,,,,"lagipon yg buat cite mat kilau tuh syamsul yusof one of the best pengarang movie kat malaysia kalau dengan movie yg dia buat pon dah banyak complain apatah lagi kalau pengarang lain yg produce the cerita
lagipon ok la tuh at least ada cerita yg tunjukkan pasal sejarah malaysia",,14:44 - 18 Sept 2022 ___Twitter for Android,1,0,2,Follow @shi0sqn,Block @shi0sqn,Mute @shi0sqn,Show thread,https://twitter.com/shi0sqn/status/1571389803199078400,
https://twitter.com/anepsahaja_,https://pbs.twimg.com/profile_images/1080868167595974656/Gu2OTIux_bigger.jpg,ANGAHOKAY,@anepsahaja_,"September 18, 2022",https://twitter.com/anepsahaja_/status/1571389737717596160,View translation,Replying to,@Kiridaren,https://twitter.com/Kiridaren,"Well said mate! Aku bukan peminat sejarah, tapi sebab filem Mat Kilau punya pasal habis segala sejarah Mat Kilau aku cari sumber bacaan. Dia punya kesan tu aku dapat rasakan beb. Tu untuk aku lah, untuk terpaling movie lain pulak pandangannya.",,14:44 - 18 Sept 2022 ___Twitter for Android,0,5,58,Follow @anepsahaja_,Block @anepsahaja_,Mute @anepsahaja_,Show thread,https://twitter.com/Kiridaren/status/1571159850792656896,
https://twitter.com/seorangnanie,https://pbs.twimg.com/profile_images/1682191866719272960/mgqtXz4K_bigger.jpg,___IEKO,@seorangnanie,"September 18, 2022",https://twitter.com/seorangnanie/status/1571389469743525888,View translation,Replying to,@irzzwani,https://twitter.com/irzzwani,"mat kilau eh? hahahhaha ,depa ni...movie je kot. betul la tu kak. depa ni sejenis terpaling segalanya. jangan layan. scroll je.",,14:43 - 18 Sept 2022 ___Twitter Web App,1,0,1,Follow @seorangnanie,Block @seorangnanie,Mute @seorangnanie,Show thread,https://twitter.com/irzzwani/status/1571387671582502913,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f63d.png
https://twitter.com/helmie_halim,https://pbs.twimg.com/profile_images/704632280178757632/9zkaB8pL_bigger.jpg,helmie halim,@helmie_halim,"September 18, 2022",https://twitter.com/helmie_halim/status/1571382086283726848,View translation,,,,"18 Sept 2022 - Aku belum tengok Mat Kilau, tak pi wayang & takde Netflix.

Sapa yang dah tengok, faham lah bahawa ia movie, bukan History Channel. So ada la adjust2 sikit, so chill la.. enjoys je la hiburan tu",,14:14 - 18 Sept 2022 ___Twitter for Android,1,0,1,Follow @helmie_halim,Block @helmie_halim,Mute @helmie_halim,,,
https://twitter.com/syathegreat,https://pbs.twimg.com/profile_images/1686321315920396289/IwrQnRRF_bigger.jpg,sya,@syathegreat,"September 18, 2022",https://twitter.com/syathegreat/status/1571375554376634369,View translation,,,,Mat kilau full movie ada kat youtube ye kahkah,,13:48 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @syathegreat,Block @syathegreat,Mute @syathegreat,,,
https://twitter.com/alfiezik,https://pbs.twimg.com/profile_images/1566836142431170561/X1FSo2du_bigger.jpg,Alfie,@alfiezik,"September 18, 2022",https://twitter.com/alfiezik/status/1571373446394966017,View translation,,,,Aku harap korang boleh tengok macam mana behind the scene battle movie 1917. Lepastu baru tengok cara Syamsul Yusof buat scene Mat Kilau.,,13:39 - 18 Sept 2022 ___Twitter Web App,0,0,0,Follow @alfiezik,Block @alfiezik,Mute @alfiezik,,,
https://twitter.com/mackillah,https://pbs.twimg.com/profile_images/1508224157729038336/YwSX8A03_bigger.jpg,RADICAL BANGISTAN TECHNOCRATS DUMP GAWD° _________,@mackillah,"September 18, 2022",https://twitter.com/mackillah/status/1571371550896697344,,,,,"MANA MOVIE REVIEWER BAD CRITICS KAW KAW KAT PILEM MAT KILAU SAMSOL USOP
MEH SINI AKU SUBSCRIBE

UNFOLLOW UNSUBSCRIBE DISLIKE BLOCK DON’T RECOMMEND CHANNEL ZHAFVLOG",,13:32 - 18 Sept 2022 ___Twitter for Android,0,0,0,Follow @mackillah,Block @mackillah,Mute @mackillah,,,
https://twitter.com/enchik_coolfeve,https://pbs.twimg.com/profile_images/1684224895318884352/dI9EtFc5_bigger.jpg,kencel,@enchik_coolfeve,"September 18, 2022",https://twitter.com/enchik_coolfeve/status/1571370228617191425,,Replying to  and,@luxentX,https://twitter.com/luxentX,"A lot of movies are propaganda but a bad movie is just bad.

Also, Chaplin thrives in silent comedy so when this scene comes, altho quite obvious a propaganda, it intrigues the audience to listen.

Mat Kilau on the contrary...",,13:27 - 18 Sept 2022 ___Twitter Web App,1,1,8,Follow @enchik_coolfeve,Block @enchik_coolfeve,Mute @enchik_coolfeve,Show thread,https://twitter.com/luxentX/status/1571340239138095105,
https://twitter.com/nyrafzi,https://pbs.twimg.com/profile_images/1721170372006125568/F71Nx3Gh_bigger.jpg,Nyra,@nyrafzi,"September 18, 2022",https://twitter.com/nyrafzi/status/1571369533260312577,View translation,,,,Tengok mat kilau for the 1st 10 mins je lepastu tukar movie lain.,,13:24 - 18 Sept 2022 ___Twitter for iPhone,0,0,0,Follow @nyrafzi,Block @nyrafzi,Mute @nyrafzi,,,
https://twitter.com/addahparkinseo,https://pbs.twimg.com/profile_images/1604656753903546368/BISB5mmq_bigger.jpg,Naim Ismet,@addahparkinseo,"September 18, 2022",https://twitter.com/addahparkinseo/status/1571368613466210304,View translation,,,,"Psl tu ak klu tgk movie ikut tekak aku la.. Dok hirau review Semua..mcm ak suka eternal, ada org x suka. Ak x suka mat kilau, ade org suka.. Lol",,13:20 - 18 Sept 2022 ___Twitter for Android,0,0,0,Follow @addahparkinseo,Block @addahparkinseo,Mute @addahparkinseo,,,
https://twitter.com/heli_lii,https://pbs.twimg.com/profile_images/1538037667660607489/Fd-QlyP-_bigger.jpg,Happily Heli,@heli_lii,"September 18, 2022",https://twitter.com/heli_lii/status/1571368047314874368,View translation,,,,"Haven’t watch Mat Kilau. Sempat tengok Air Force je.
Bukan sejenis rajin nak tengok movie sebenarnya tapi orang ajak kita onz. Biasanya sempat tidur dalam tu 

Tapi tengok AirForce haritu tak rasa ngantuk pun. Nasib baik",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f602.png,13:18 - 18 Sept 2022 ___Twitter for Android,0,1,1,Follow @heli_lii,Block @heli_lii,Mute @heli_lii,,,
https://twitter.com/itsyusri,https://pbs.twimg.com/profile_images/1267646371735068672/iiew_A9Y_bigger.jpg,Yus,@itsyusri,"September 18, 2022",https://twitter.com/itsyusri/status/1571367569269067778,,Replying to,@mmugilans,https://twitter.com/mmugilans,"Its an adaptation based on what actually happened, of course some modifications were made.

The two scenes practically made the whole movie bro. Mat kilau is a real figure and how he was depicted fit his description in history, whether you like it or not.",,13:16 - 18 Sept 2022 ___Twitter Web App,1,0,2,Follow @itsyusri,Block @itsyusri,Mute @itsyusri,Show thread,https://twitter.com/mmugilans/status/1571354796795506689,
https://twitter.com/rairairus_,https://pbs.twimg.com/profile_images/1721101354293465089/xwTBaABO_bigger.jpg,rai,@rairairus_,"September 18, 2022",https://twitter.com/rairairus_/status/1571366751941820418,,,,,"So I watched Mat Kilau today with my dad and the scene where the wife died made me cry and my uncle asked me ""Uy ngano ni hilak ka?"" (Why are you crying?) and I pretended that I was reading a sad webtoon manwha but anyways, it’s a great movie and I’d rate it an 8/10",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f601.png,13:13 - 18 Sept 2022 ___Twitter for Android,0,0,0,Follow @rairairus_,Block @rairairus_,Mute @rairairus_,,,
https://twitter.com/amirullahakmal,https://pbs.twimg.com/profile_images/1668651464418369537/eUhck5Po_bigger.jpg,Amir,@amirullahakmal,"September 18, 2022",https://twitter.com/amirullahakmal/status/1571362888190955521,View translation,Replying to,@penatbttrcp,https://twitter.com/penatbttrcp,"i dont watch it since i dont like the movie. but kalau nak tengok action packed, then its a good movie. takdelah aku nak mengaum kat Mat Kilau fans kalau aku tak suka. kalau dorang nak mengilau pun no problem gak",https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f602.png,12:58 - 18 Sept 2022 ___Twitter for Android,0,0,0,Follow @amirullahakmal,Block @amirullahakmal,Mute @amirullahakmal,Show thread,https://twitter.com/penatbttrcp/status/1571305105869385728,
https://twitter.com/nuraizat_,https://pbs.twimg.com/profile_images/1430555328718860290/Xc3t-jjt_bigger.jpg,_____z__ __dziz,@nuraizat_,"September 18, 2022",https://twitter.com/nuraizat_/status/1571362144154943493,,,,,someone shared mat kilau movie in my telegram.. should i watch it or not?,,12:55 - 18 Sept 2022 ___Twitter Web App,1,0,0,Follow @nuraizat_,Block @nuraizat_,Mute @nuraizat_,,,https://cdn.jsdelivr.net/gh/twitter/twemoji@14.0.2/assets/72x72/1f1f2-1f1fe.png
https://twitter.com/SeRnR11,https://pbs.twimg.com/profile_images/1384756224982323204/xKXqBTMx_bigger.jpg,___ _____,@SeRnR11,"September 18, 2022",https://twitter.com/SeRnR11/status/1571361373296406529,View translation,Replying to,@alambarzer,https://twitter.com/alambarzer,"Seolah2 dia buka movie mat kilau semata utk contra dgn yg tgk kat panggung sebelum ni,just nak kata cerita mat kilau teruk, iq rendah, kamera goyang,utk Melayu jer, tgk 10 minit jer..",,12:52 - 18 Sept 2022 ___Twitter for Android,0,0,2,Follow @SeRnR11,Block @SeRnR11,Mute @SeRnR11,Show thread,https://twitter.com/alambarzer/status/1571154536903110656,
https://twitter.com/alepjiwan,https://pbs.twimg.com/profile_images/1705561885461168128/KuMwznUa_bigger.jpg,________________ ______,@alepjiwan,"September 18, 2022",https://twitter.com/alepjiwan/status/1571360544908800002,,,,,Ingat kita dah moved on from Mat kilau when the movie release dekat cinema. Now we all back to square one ?,,12:48 - 18 Sept 2022 ___Twitter for iPhone,1,0,0,Follow @alepjiwan,Block @alepjiwan,Mute @alepjiwan,,,
